task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
compose explanatory summaries of contents of books and other reference materials.,0.0,0.5424528301886793,0.35283018867924526,0.016037735849056604,0.06132075471698113,0.027358490566037737
"compose images of products, using video or still cameras, lighting equipment, props, or photo or video editing software.",0.0,0.553125,0.35625,0.0,0.0,0.090625
"compose letters in reply to correspondence concerning such items as requests for merchandise, damage claims, credit information requests, delinquent accounts, incorrect billing, or unsatisfactory service.",0.01848341232227488,0.43981042654028435,0.45876777251184836,0.06919431279620854,0.011374407582938388,0.002369668246445498
"compose original music such as popular songs, symphonies, or sonatas.",0.0,0.5118483412322274,0.3696682464454976,0.0,0.0,0.11848341232227488
compose songs or create vocal arrangements.,0.0,0.4645161290322581,0.432258064516129,0.0,0.0,0.1032258064516129
"compose, type, and distribute meeting notes, routine correspondence, or reports, such as presentations or expense, statistical, or monthly reports.",0.0,0.4107142857142857,0.5714285714285714,0.0,0.0,0.017857142857142856
"compound and dispense medications as prescribed by doctors and dentists, by calculating, weighing, measuring, and mixing ingredients, or oversee these activities.",0.0,0.16666666666666666,0.0,0.0,0.6916666666666667,0.14166666666666666
"compound, package, and label pharmaceutical products, under direction of pharmacist.",0.0,0.0,0.0,0.0,0.0,1.0
"compute and analyze data, using statistical formulas and computers or calculators.",0.12357846853677028,0.33434420015163,0.19939347990902198,0.056103108415466264,0.2517058377558757,0.034874905231235785
"compute and verify totals on report forms, requisitions, or bills, using adding machine or calculator.",0.0,0.0,0.0,0.0,0.0,1.0
compute costs of labor and materials in order to determine production costs of products and articles.,0.0,0.43873517786561267,0.20553359683794467,0.0,0.233201581027668,0.1225296442687747
"compute customer's installation or production costs and estimate savings from new services, products, or equipment.",0.0,0.28846153846153844,0.0,0.0,0.36538461538461536,0.34615384615384615
"compute data such as gear dimensions and machine settings, applying knowledge of shop mathematics.",0.08119079837618404,0.39918809201623817,0.12990527740189445,0.058186738836265225,0.2895805142083897,0.04194857916102842
"compute dimensions, areas, volumes, and weights.",0.08680555555555555,0.4461805555555556,0.11241319444444445,0.03993055555555555,0.2756076388888889,0.0390625
"compute estimates and actual costs of factors such as materials, labor, or outside contractors.",0.0,0.0,0.0,0.0,0.0,1.0
"compute figures such as balances, totals, or commissions.",0.0,0.7086956521739131,0.12608695652173912,0.0,0.0,0.16521739130434782
"compute final estimation of property values, taking into account such factors as depreciation, replacement costs, value comparisons of similar properties, and income potential.",0.0,0.48484848484848486,0.0,0.0,0.0,0.5151515151515151
"compute financial fees, interest, and service charges.",0.0,0.38181818181818183,0.0,0.0,0.0,0.6181818181818182
compute impedance of wires from poles to houses to determine additional resistance needed for reducing signals to desired levels.,0.0,0.0,0.0,0.0,0.6071428571428571,0.39285714285714285
"compute layout dimensions, and determine and mark reference points on metal stock or workpieces for further processing, such as welding and assembly.",0.0,0.0,0.0,0.0,0.0,1.0
"compute moisture or salt content, percentages of ingredients, formulas, or other product factors, using mathematical and chemical procedures.",0.08217913204062789,0.3610341643582641,0.14496768236380425,0.0664819944598338,0.31671283471837486,0.028624192059095107
"compute or estimate cash, payroll, transportation, personnel, or storage requirements.",0.0,0.0,0.0,0.0,0.0,1.0
compute or record photonic test data.,0.0,0.3333333333333333,0.2361111111111111,0.0,0.2777777777777778,0.1527777777777778
"compute prices for services and receive payment, or provide supervisors with billing information.",0.058333333333333334,0.425,0.24444444444444444,0.05555555555555555,0.18611111111111112,0.030555555555555555
compute total charges for merchandise or services and shipping charges.,0.0,0.0,0.0,0.0,0.0,1.0
"compute wages and deductions, and enter data into computers.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct and score oral, visual, written, or performance tests to determine applicant qualifications and notify applicants of their scores.",0.0,0.7083333333333334,0.0,0.0,0.0,0.2916666666666667
"conduct applied research aimed at improvements in areas such as disease testing, crop quality, pharmaceuticals, and the harnessing of microbes to recycle waste.",0.0,0.4090909090909091,0.0,0.0,0.45454545454545453,0.13636363636363635
"conduct chemical analyses of substances such as acids, alcohols, and enzymes.",0.0,0.18120805369127516,0.0,0.0,0.6912751677852349,0.12751677852348994
"conduct chemical or physical laboratory tests to assist scientists in making qualitative or quantitative analyses of solids, liquids, or gaseous materials.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",0.0,0.34415584415584416,0.13636363636363635,0.0,0.39285714285714285,0.1266233766233766
"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",0.0,0.33641975308641975,0.13168724279835392,0.0,0.4125514403292181,0.11934156378600823
"conduct clinical research on topics such as maternal or infant health care, contraceptive methods, breastfeeding, and gynecological care.",0.0,0.35384615384615387,0.3384615384615385,0.0,0.26153846153846155,0.046153846153846156
"conduct demonstrations to teach such skills as sports, dancing, and handicrafts.",0.0,0.3875,0.0,0.0,0.3625,0.25
conduct educational programs that provide farmers or farm cooperative members with information that can help them improve agricultural productivity.,0.0,0.40145985401459855,0.30656934306569344,0.0,0.22627737226277372,0.06569343065693431
conduct experimental or virtual studies to investigate characteristics and processing principles of potential microelectromechanical systems (mems) technology.,0.0,0.1390728476821192,0.13245033112582782,0.0,0.5761589403973509,0.152317880794702
"conduct fact-finding or mediation sessions among government units, landowners, or other agencies to resolve disputes.",0.0,0.0,0.0,0.0,0.0,1.0
conduct family medical studies to evaluate the genetic basis for traits or diseases.,0.0,0.0,0.0,0.0,0.0,1.0
"conduct field surveys or study maps, graphs, diagrams, or other data to identify and correct power system problems.",0.0,0.17525773195876287,0.17525773195876287,0.0,0.5154639175257731,0.13402061855670103
conduct financial modeling for online marketing programs or web site revenue forecasting.,0.2631578947368421,0.40789473684210525,0.2236842105263158,0.0,0.0,0.10526315789473684
"conduct historical research as a basis for the identification, conservation, and reconstruction of historic places and materials.",0.0,0.21367521367521367,0.358974358974359,0.0,0.3247863247863248,0.10256410256410256
"conduct historical research, and publish or present findings and theories.",0.0,0.09815950920245399,0.0,0.0,0.8098159509202454,0.09202453987730061
"conduct in-depth investigations of suspicious financial activity, such as suspected money-laundering efforts.",0.0,0.0,0.0,0.0,0.7727272727272727,0.22727272727272727
conduct internet-based and library research.,0.0,0.26956521739130435,0.2,0.0,0.4,0.13043478260869565
"conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",0.09261525907792738,0.19162246702026384,0.20182238542091663,0.048687610499116005,0.4470284237726098,0.018223854209166328
"conduct market research analysis to identify search query trends, real-time search and news media activity, popular social media topics, electronic commerce trends, market opportunities, or competitor performance.",0.0,0.0,0.0,0.0,0.0,1.0
conduct market research and analyze industry trends.,0.0,0.36809815950920244,0.36809815950920244,0.0,0.2147239263803681,0.049079754601226995
conduct materials test and analysis using tools and equipment and applying engineering knowledge.,0.10202827289489859,0.20467117393976644,0.1782421634910879,0.06576521204671174,0.4308543331284573,0.01843884449907806
"conduct meteorological research into the processes or determinants of atmospheric phenomena, weather, or climate.",0.0,0.0,0.0,0.0,0.5,0.5
"conduct nutritional assessments of individuals, including obtaining and evaluating individuals' dietary histories, to plan nutritional programs.",0.0,0.36363636363636365,0.0,0.0,0.30303030303030304,0.3333333333333333
"conduct office automation feasibility studies, including workflow analysis, space design, or cost comparison analysis.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct online marketing initiatives, such as paid ad placement, affiliate programs, sponsorship programs, email promotions, or viral marketing campaigns on social media web sites.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct or direct research on hearing or balance topics and report findings to help in the development of procedures, technology, or treatments.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct or direct research on speech or hearing topics and report findings for use in developing procedures, technologies, or treatments.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct or oversee collection of corporate intelligence to avoid fraud, financial crime, cyber-attack, terrorism, and infrastructure failure.",0.0,0.0,0.0,0.0,0.0,1.0
