"occupation_id","task_id","onet_task_id","task_statement","task_family_id","task_type","time_share_prior","value_centrality","bargaining_power_weight","role_criticality","ai_support_observability","source_mix","source_confidence","notes"
"occ_15_1211_00","task_occ_15_1211_00_3483","3483","Prepare cost-benefit and return-on-investment analyses to aid in decisions on system implementation.","cluster_analysis","Supplemental","0.0155","0.3828","0.5210","optional","0.4630","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5875","seeded_from_onet_task_inventory"
"occ_15_1211_00","task_occ_15_1211_00_3484","3484","Specify inputs accessed by the system and plan the distribution and use of the results.","cluster_decision_support","Core","0.0174","0.7244","0.8250","core","0.0175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3650","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21661","21661","Analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.","cluster_decision_support","Core","0.0298","0.7430","0.8377","core","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4120","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21662","21662","Analyze user needs and software requirements to determine feasibility of design within time and cost constraints.","cluster_analysis","Core","0.1182","0.8246","0.6811","core","0.4170","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6940","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21663","21663","Confer with data processing or project managers to obtain information on limitations or capabilities for data processing projects.","cluster_execution_routine","Core","0.0266","0.3996","0.3428","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5040","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21664","21664","Confer with systems analysts, engineers, programmers and others to design systems and to obtain information on project limitations and capabilities, performance requirements and interfaces.","cluster_analysis","Core","0.0617","0.7302","0.6263","core","0.4170","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6940","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21665","21665","Consult with customers or other departments on project status, proposals, or technical issues, such as software system design or maintenance.","cluster_client_interaction","Core","0.0270","0.6658","0.8130","core","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3850","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21666","21666","Coordinate installation of software system.","cluster_coordination","Supplemental","0.0316","0.5378","0.6331","supporting","0.6365","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5280","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21667","21667","Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcomes and consequences of design.","cluster_drafting","Core","0.1467","0.6968","0.5229","supporting","0.6635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6250","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21668","21668","Determine system performance standards.","cluster_drafting","Core","0.0289","0.5306","0.4265","supporting","0.6635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5350","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21669","21669","Develop or direct software system testing or validation procedures, programming, or documentation.","cluster_documentation","Core","0.0330","0.5364","0.4969","supporting","0.0155","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3930","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21670","21670","Modify existing software to correct errors, adapt it to new hardware, or upgrade interfaces and improve performance.","cluster_drafting","Core","0.1581","0.7278","0.5409","core","0.6635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5350","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21671","21671","Monitor functioning of equipment to ensure system operates in conformance with specifications.","cluster_drafting","Supplemental","0.1788","0.6136","0.4747","supporting","0.6635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4950","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21672","21672","Obtain and evaluate information on factors such as reporting formats required, costs, or security needs to determine hardware configuration.","cluster_analysis","Supplemental","0.0238","0.4212","0.4471","supporting","0.4170","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6405","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21673","21673","Prepare reports or correspondence concerning project specifications, activities, or status.","cluster_documentation","Core","0.0307","0.5278","0.4919","supporting","0.0155","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3795","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21676","21676","Store, retrieve, and manipulate data for analysis of system capabilities and requirements.","cluster_analysis","Core","0.0298","0.6718","0.5924","supporting","0.4170","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6940","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21677","21677","Supervise and assign work to programmers, designers, technologists, technicians, or other engineering or scientific personnel.","cluster_drafting","Supplemental","0.0243","0.2986","0.2920","optional","0.6635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5400","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21678","21678","Supervise the work of programmers, technologists and technicians and other engineering and scientific personnel.","cluster_drafting","Supplemental","0.0289","0.3606","0.3279","optional","0.6635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4950","seeded_from_onet_task_inventory"
"occ_15_1252_00","task_occ_15_1252_00_21679","21679","Train users to use new or modified equipment.","cluster_drafting","Supplemental","0.0220","0.2676","0.2740","optional","0.6635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4950","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14694","14694","Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.","cluster_drafting","Core","0.0997","0.8270","0.6493","core","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6325","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14695","14695","Perform or direct Web site updates.","cluster_oversight_strategy","Core","0.0466","0.9698","0.8437","core","0.2070","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5650","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14697","14697","Confer with management or development teams to prioritize needs, resolve conflicts, develop content criteria, or choose solutions.","cluster_drafting","Core","0.0152","0.5430","0.4845","supporting","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6370","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14698","14698","Back up files from Web sites to local directories for instant recovery in case of problems.","cluster_oversight_strategy","Core","0.0985","0.9800","0.8496","core","0.2070","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5650","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14700","14700","Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.","cluster_analysis","Core","0.0506","0.8070","0.7281","core","0.1670","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5300","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14701","14701","Maintain understanding of current Web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.","cluster_drafting","Core","0.0166","0.5802","0.5061","supporting","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5875","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14702","14702","Analyze user needs to determine technical requirements.","cluster_analysis","Core","0.0164","0.6740","0.6509","supporting","0.1670","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5435","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14704","14704","Develop databases that support Web applications and Web sites.","cluster_drafting","Core","0.0178","0.6112","0.5241","supporting","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6370","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14705","14705","Renew domain name registrations.","cluster_drafting","Core","0.0157","0.5554","0.4917","supporting","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5875","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14706","14706","Collaborate with management or users to develop e-commerce strategies and to integrate these strategies with Web sites.","cluster_drafting","Core","0.0150","0.5368","0.4809","supporting","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6370","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14707","14707","Write supporting code for Web applications or Web sites.","cluster_drafting","Core","0.1055","0.8580","0.6672","core","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6370","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14708","14708","Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.","cluster_coordination","Core","0.0150","0.6768","0.7683","core","0.0075","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3570","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14710","14710","Perform Web site tests according to planned schedules, or after any Web site or product revision.","cluster_qa_review","Core","0.0891","0.8312","0.6895","core","0.6775","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5775","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14711","14711","Select programming languages, design tools, or applications.","cluster_drafting","Core","0.0926","0.7898","0.6277","core","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6325","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14713","14713","Respond to user email inquiries, or set up automated systems to send responses.","cluster_drafting","Core","0.0786","0.7154","0.5845","core","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5875","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14714","14714","Develop or implement procedures for ongoing Web site revision.","cluster_drafting","Core","0.0134","0.4934","0.4558","supporting","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6370","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14717","14717","Establish appropriate server directory trees.","cluster_oversight_strategy","Core","0.0145","0.8044","0.7478","core","0.2070","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5650","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14719","14719","Recommend and implement performance improvements.","cluster_decision_support","Core","0.0141","0.7120","0.8168","core","0.0465","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4060","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14722","14722","Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.","cluster_coordination","Core","0.0129","0.6210","0.7360","core","0.0075","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3570","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14723","14723","Monitor security system performance logs to identify problems and notify security specialists when problems occur.","cluster_drafting","Supplemental","0.0159","0.3916","0.3967","optional","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5475","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14724","14724","Create Web models or prototypes that include physical, interface, logical, or data models.","cluster_drafting","Core","0.0129","0.4810","0.4486","supporting","0.3340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6235","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14725","14725","Evaluate or recommend server hardware or software.","cluster_decision_support","Core","0.0124","0.6686","0.7916","core","0.0465","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4060","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14726","14726","Document test plans, testing procedures, or test results.","cluster_documentation","Core","0.0150","0.4868","0.4539","supporting","0.4920","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6275","seeded_from_onet_task_inventory"
"occ_15_1254_00","task_occ_15_1254_00_14727","14727","Research, document, rate, or select alternatives for Web architecture or technologies.","cluster_documentation","Supplemental","0.0103","0.1928","0.2834","optional","0.4920","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5875","seeded_from_onet_task_inventory"
